20130709 025800;1640;1640;1640;1640;7
20130709 025900;1639.75;1640;1639.75;1640;7
20130709 030000;1640;1640;1640;1640;17
20130709 030100;1639.75;1639.75;1639.75;1639.75;27
20130709 030200;1639.75;1640;1639.75;1640;11
20130709 030300;1640;1640.25;1639.75;1640.25;103
20130709 030400;1640;1640.25;1640;1640.25;71
20130709 030500;1640.25;1640.25;1640;1640;7
20130709 030600;1640.25;1640.25;1640;1640;97
20130709 030700;1640;1640.25;1640;1640;75
20130709 030800;1640;1640;1640;1640;25
20130709 030900;1640;1640.25;1640;1640.25;14
20130709 031100;1640.25;1640.25;1640;1640;28
20130709 031200;1640;1640;1640;1640;32
20130709 031300;1640;1640;1640;1640;28
20130709 031400;1640;1640.25;1640;1640.25;96
20130709 031500;1640;1640;1640;1640;98
20130709 031600;1640;1640;1639.75;1640;28
20130709 031700;1640;1640;1639.75;1639.75;9
20130709 031800;1640;1640.25;1640;1640;214
20130709 031900;1640;1640;1640;1640;15
20130709 032000;1640;1640;1639.75;1640;141
20130709 032100;1639.75;1640;1639.75;1640;39
20130709 032200;1639.75;1639.75;1639.75;1639.75;35
20130709 032300;1639.75;1640;1639.75;1639.75;19
20130709 032500;1639.75;1639.75;1639.75;1639.75;38
20130709 032600;1639.75;1640;1639.5;1639.75;136
20130709 032700;1639.75;1640;1639.75;1639.75;10
20130709 032800;1640;1640;1640;1640;3
20130709 032900;1640;1640;1640;1640;2
20130709 033000;1639.75;1640;1639.75;1640;12
20130709 033100;1639.75;1640;1639.5;1640;261
20130709 033200;1640;1640;1639.75;1640;34
20130709 033300;1639.75;1640.5;1639.75;1640.5;247
20130709 033400;1640.5;1640.5;1640.25;1640.25;27
20130709 033500;1640.25;1640.25;1639.25;1639.5;245
20130709 033600;1639.75;1639.75;1639.75;1639.75;21
20130709 033700;1639.75;1639.75;1639.5;1639.5;18
20130709 033800;1639.75;1639.75;1639.75;1639.75;10
20130709 033900;1639.5;1639.75;1639.5;1639.75;43
20130709 034000;1639.75;1639.75;1639.5;1639.5;17
20130709 034100;1639.75;1640;1639.75;1640;26
20130709 034200;1640;1640;1639.75;1640;11
20130709 034300;1640;1640;1639.5;1639.75;90
20130709 034400;1639.75;1639.75;1639.5;1639.5;14
20130709 034500;1639.75;1640;1639.75;1640;43
20130709 034600;1640;1640;1640;1640;21
20130709 034700;1639.75;1640;1639.75;1640;4
20130709 034800;1640;1640.25;1640;1640.25;83
20130709 034900;1640.25;1640.5;1640;1640.5;111
20130709 035000;1640.5;1641;1640.5;1641;286
20130709 035100;1641;1641;1640.5;1640.75;184
20130709 035200;1640.75;1641;1640.75;1641;66
20130709 035300;1641;1641;1640.75;1641;32
20130709 035400;1641;1641;1640.75;1641;30
20130709 035500;1641;1641.25;1640.75;1641.25;79
20130709 035600;1641.25;1641.25;1641;1641.25;16
20130709 035700;1641.25;1641.25;1641;1641.25;28
20130709 035800;1641.25;1641.25;1641;1641.25;393
20130709 035900;1641.25;1641.25;1641;1641;6
20130709 040000;1641;1641.25;1641;1641.25;19
20130709 040100;1641.25;1641.5;1641;1641.25;147
20130709 040200;1641.5;1641.5;1641;1641;64
20130709 040300;1641.25;1641.25;1641.25;1641.25;8
20130709 040400;1641.25;1641.25;1641.25;1641.25;4
20130709 040500;1641.25;1641.25;1641.25;1641.25;4
20130709 040600;1641.25;1641.5;1641.25;1641.25;79
20130709 040700;1641.25;1641.25;1641;1641;52
20130709 040800;1641;1641.25;1641;1641.25;2
20130709 040900;1641.25;1641.75;1641;1641.5;481
20130709 041000;1641.5;1641.75;1641.5;1641.5;13
20130709 041100;1641.75;1641.75;1641.25;1641.5;134
20130709 041200;1641.5;1641.5;1641.25;1641.5;9
20130709 041300;1641.25;1641.5;1641.25;1641.5;8
20130709 041400;1641.5;1641.5;1641.25;1641.25;19
20130709 041500;1641.5;1641.5;1641.5;1641.5;22
20130709 041600;1641.25;1641.5;1641.25;1641.5;5
20130709 041700;1641.25;1641.75;1641.25;1641.5;250
20130709 041800;1641.5;1641.5;1641.5;1641.5;1
20130709 041900;1641.25;1641.25;1641.25;1641.25;123
20130709 042000;1641.25;1641.5;1641.25;1641.25;5
20130709 042100;1641.25;1641.5;1641.25;1641.5;2
20130709 042200;1641.5;1641.5;1641.25;1641.5;4
20130709 042300;1641.25;1641.5;1641.25;1641.5;22
20130709 042400;1641.5;1641.5;1641.25;1641.25;3
20130709 042500;1641.25;1641.5;1641.25;1641.5;35
20130709 042600;1641.5;1641.5;1641.25;1641.5;7
20130709 042700;1641.25;1641.5;1641.25;1641.25;11
20130709 042800;1641.25;1641.5;1641.25;1641.5;32
20130709 042900;1641.5;1641.5;1641.25;1641.5;13
20130709 043000;1641.5;1641.5;1641.25;1641.25;6
20130709 043100;1641.25;1641.75;1641.25;1641.5;192
20130709 043200;1641.5;1641.5;1641.25;1641.25;14
20130709 043300;1641.5;1641.75;1641.5;1641.75;121
20130709 043400;1641.75;1641.75;1641.5;1641.5;12
20130709 043500;1641.75;1641.75;1641.5;1641.5;60
20130709 043600;1641.75;1641.75;1641.25;1641.5;54
20130709 043700;1641.5;1641.75;1641.25;1641.5;81
20130709 043800;1641.25;1641.5;1641.25;1641.5;86
20130709 043900;1641.5;1641.75;1641.5;1641.75;35
20130709 044000;1641.5;1641.5;1641.5;1641.5;48
20130709 044100;1641.25;1641.5;1641.25;1641.5;66
20130709 044200;1641.5;1641.5;1641.25;1641.5;18
20130709 044300;1641.25;1641.5;1641.25;1641.5;8
20130709 044400;1641.25;1641.5;1641.25;1641.5;12
20130709 044500;1641.5;1641.5;1641.25;1641.25;5
20130709 044600;1641.25;1641.5;1641.25;1641.25;156
20130709 044700;1641.25;1641.25;1641.25;1641.25;50
20130709 044800;1641;1641.5;1641;1641.5;224
20130709 044900;1641.5;1641.75;1641.5;1641.75;33
20130709 045000;1641.75;1641.75;1641.5;1641.5;66
20130709 045100;1641.75;1641.75;1641.5;1641.5;13
20130709 045200;1641.75;1641.75;1641.75;1641.75;2
20130709 045300;1641.75;1641.75;1641.5;1641.5;3
20130709 045400;1641.5;1641.75;1641.5;1641.75;29
20130709 045500;1641.75;1641.75;1641.5;1641.75;10
20130709 045600;1641.5;1641.5;1641.5;1641.5;10
20130709 045700;1641.5;1641.75;1641.5;1641.5;7
20130709 045800;1641.5;1641.75;1641.5;1641.5;63
20130709 045900;1641.5;1641.75;1641.5;1641.75;201
20130709 050000;1641.75;1642.25;1641.75;1642.25;862
20130709 050100;1642.25;1642.5;1642;1642.25;243
20130709 050200;1642;1642.5;1642;1642.5;123
20130709 050300;1642.25;1643;1642.25;1642.75;590
20130709 050400;1642.5;1642.75;1642.5;1642.75;171
20130709 050500;1642.5;1643;1642.5;1642.75;151
20130709 050600;1642.5;1642.75;1642.5;1642.5;68
20130709 050700;1642.75;1642.75;1642.75;1642.75;2
20130709 050800;1642.5;1642.75;1642.5;1642.75;123
20130709 050900;1642.75;1642.75;1642.5;1642.5;109
20130709 051000;1642.75;1642.75;1642.5;1642.75;59
20130709 051100;1642.75;1642.75;1642.75;1642.75;15
20130709 051200;1642.75;1642.75;1642.75;1642.75;78
20130709 051300;1642.75;1642.75;1642.75;1642.75;9
20130709 051400;1642.75;1643;1642.75;1642.75;271
20130709 051500;1642.75;1642.75;1642.75;1642.75;31
20130709 051600;1642.75;1642.75;1642.5;1642.5;17
20130709 051700;1642.75;1642.75;1642.5;1642.5;20
20130709 051800;1642.5;1642.75;1642.5;1642.5;9
20130709 051900;1642.75;1642.75;1642.75;1642.75;3
20130709 052000;1642.75;1643;1642.5;1642.75;129
20130709 052100;1642.5;1642.75;1642.5;1642.75;60
20130709 052200;1642.75;1642.75;1642.5;1642.75;37
20130709 052300;1642.75;1642.75;1642.5;1642.5;114
20130709 052400;1642.5;1642.75;1642.5;1642.75;62
20130709 052500;1642.75;1643;1642.75;1642.75;35
20130709 052600;1642.75;1642.75;1642.75;1642.75;13
20130709 052700;1642.75;1642.75;1642.75;1642.75;17
20130709 052800;1643;1643;1642.75;1642.75;14
20130709 052900;1642.75;1643;1642.75;1642.75;23
20130709 053000;1643;1643;1642.75;1642.75;9
20130709 053100;1642.75;1643;1642.75;1642.75;92
20130709 053200;1642.75;1642.75;1642.5;1642.5;5
20130709 053300;1642.5;1642.5;1642.5;1642.5;111
20130709 053400;1642.5;1642.75;1642.5;1642.5;57
20130709 053500;1642.75;1642.75;1642.5;1642.5;6
20130709 053600;1642.5;1643;1642.5;1642.75;144
20130709 053700;1643;1643;1642.75;1643;15
20130709 053800;1643;1643;1642.75;1643;40
20130709 053900;1643;1643;1642.75;1643;130
20130709 054000;1643;1643.5;1642.75;1643.25;460
20130709 054100;1643.25;1643.25;1642.75;1643;77
20130709 054200;1642.75;1642.75;1642.75;1642.75;14
20130709 054300;1642.75;1642.75;1642.75;1642.75;48
20130709 054400;1642.75;1642.75;1642.75;1642.75;12
20130709 054500;1643;1643;1642.75;1642.75;6
20130709 054600;1642.75;1643;1642.75;1642.75;29
20130709 054700;1642.75;1642.75;1642.5;1642.75;3
20130709 054900;1642.5;1642.5;1642.25;1642.25;76
20130709 055000;1642.25;1642.5;1642.25;1642.5;9
20130709 055100;1642.5;1642.75;1642.5;1642.75;31
20130709 055200;1642.5;1642.5;1642.5;1642.5;16
20130709 055300;1642.5;1642.5;1642;1642.25;85
20130709 055400;1642.25;1642.25;1642;1642.25;19
20130709 055500;1642;1642.25;1641.75;1641.75;199
20130709 055600;1641.75;1642;1641.75;1642;15
20130709 055700;1641.75;1641.75;1641.75;1641.75;8
20130709 055800;1641.75;1642;1641.75;1641.75;184
20130709 055900;1641.5;1642;1641.5;1641.75;123
20130709 060000;1641.75;1642;1641.5;1642;169
20130709 060100;1642;1642;1641.75;1642;104
20130709 060200;1641.75;1642;1641.75;1641.75;195
20130709 060300;1641.75;1642;1641.75;1641.75;64
20130709 060400;1641.75;1642.25;1641.75;1642;260
20130709 060500;1642;1642.5;1642;1642.5;338
20130709 060600;1642.5;1643.25;1642.5;1643;248
20130709 060700;1643;1643.25;1643;1643.25;228
20130709 060800;1643;1643.25;1643;1643.25;249
20130709 060900;1643.25;1643.5;1643;1643.25;464
20130709 061000;1643;1643.25;1642.25;1642.25;359
20130709 061100;1642.25;1642.5;1642.25;1642.25;61
20130709 061200;1642.5;1642.5;1642.25;1642.25;69
20130709 061300;1642.5;1642.5;1642.25;1642.25;9
20130709 061400;1642.25;1642.25;1642.25;1642.25;6
20130709 061500;1642.25;1642.25;1642;1642.25;83
20130709 061600;1642.25;1642.25;1641.75;1642.25;164
20130709 061700;1642;1642.25;1642;1642;22
20130709 061800;1642;1642;1642;1642;56
20130709 061900;1642;1642;1641.75;1642;55
20130709 062000;1642;1642.25;1641.75;1642.25;111
20130709 062100;1642;1642.25;1642;1642;96
20130709 062200;1642;1642.25;1642;1642;27
20130709 062300;1642.25;1642.25;1642;1642;9
20130709 062400;1642;1642;1641.75;1641.75;91
20130709 062500;1641.75;1642;1641.75;1641.75;72
20130709 062600;1641.75;1642;1641.75;1641.75;64
20130709 062700;1641.75;1641.75;1641.75;1641.75;33
20130709 062800;1642;1642;1641.75;1641.75;7
20130709 062900;1641.75;1641.75;1641.75;1641.75;82
20130709 063000;1641.75;1641.75;1641.5;1641.75;202
20130709 063100;1641.75;1642;1641.75;1641.75;98
20130709 063200;1641.75;1642;1641.75;1642;36
20130709 063300;1642;1642.5;1642;1642.5;309
20130709 063400;1642.5;1642.75;1642.25;1642.75;160
20130709 063500;1642.75;1642.75;1642.5;1642.5;142
20130709 063600;1642.75;1642.75;1642;1642;29
20130709 063700;1642;1642.25;1642;1642;80
20130709 063800;1642;1642;1641.75;1642;34
20130709 063900;1642;1642;1641.75;1642;59
20130709 064000;1642;1642;1641.75;1641.75;15
20130709 064100;1642;1642;1641.75;1641.75;105
20130709 064200;1641.75;1641.75;1641.5;1641.5;70
20130709 064300;1641.75;1641.75;1641.5;1641.5;24
20130709 064400;1641.5;1641.75;1641.5;1641.75;158
20130709 064500;1641.75;1641.75;1641.75;1641.75;58
20130709 064600;1641.75;1642;1641.5;1641.75;160
20130709 064700;1641.75;1641.75;1641.75;1641.75;77
20130709 064800;1641.75;1641.75;1641.5;1641.75;36
20130709 064900;1641.5;1641.5;1641.5;1641.5;14
20130709 065000;1641.75;1641.75;1641.5;1641.5;203
20130709 065100;1641.5;1641.5;1641.25;1641.5;45
20130709 065200;1641.5;1641.75;1641;1641.5;784
20130709 065300;1641.5;1641.5;1641.25;1641.5;39
20130709 065400;1641.25;1641.5;1641.25;1641.5;9
20130709 065500;1641.5;1642;1641.5;1642;127
20130709 065600;1641.75;1642.25;1641.75;1642.25;75
20130709 065700;1642;1642.25;1642;1642.25;20
20130709 065800;1642;1642.25;1642;1642.25;129
20130709 065900;1642.5;1642.5;1642.25;1642.25;117
20130709 070000;1642;1642.25;1642;1642;113
20130709 070100;1642;1642.25;1641.5;1641.75;675
20130709 070200;1641.75;1641.75;1641.25;1641.75;261
20130709 070300;1642;1642;1641.75;1641.75;68
20130709 070400;1642;1642.5;1641.75;1642.25;118
20130709 070500;1642.25;1642.5;1641.75;1642.25;452
20130709 070600;1642;1642.25;1641.75;1641.75;280
20130709 070700;1641.75;1641.75;1641.25;1641.25;258
20130709 070800;1641.5;1642;1641.25;1641.75;363
20130709 070900;1641.75;1642;1641.5;1641.75;205
20130709 071000;1641.75;1642;1641.5;1642;158
20130709 071100;1641.75;1641.75;1641.25;1641.5;389
20130709 071200;1641.75;1642.75;1641.5;1642.5;570
20130709 071300;1642.75;1642.75;1642;1642.25;532
20130709 071400;1642.25;1642.5;1641.75;1642;1100
20130709 071500;1642.25;1642.75;1642.25;1642.75;604
20130709 071600;1642.75;1642.75;1642.25;1642.5;275
20130709 071700;1642.25;1642.5;1642;1642;526
20130709 071800;1642;1642.25;1642;1642.25;289
20130709 071900;1642.25;1642.5;1642;1642.25;426
20130709 072000;1642.25;1642.25;1642;1642.25;167
20130709 072100;1642.25;1643;1642.25;1643;492
20130709 072200;1643;1644.25;1643;1644.25;1978
20130709 072300;1644.25;1644.25;1643.75;1644.25;717
20130709 072400;1644;1644.25;1643.75;1644;515
20130709 072500;1644;1644;1643.25;1643.25;1037
20130709 072600;1643.5;1643.75;1642.75;1643.75;997
20130709 072700;1643.75;1644;1643.75;1643.75;294
20130709 072800;1643.75;1643.75;1643;1643.5;460
20130709 072900;1643.25;1643.5;1643.25;1643.5;185
20130709 073000;1643.5;1643.75;1643.25;1643.25;379
20130709 073100;1643.5;1643.5;1643.25;1643.5;115
20130709 073200;1643.25;1643.5;1643;1643;375
20130709 073300;1643;1643.5;1642.75;1643;370
20130709 073400;1643;1643.5;1643;1643.5;152
20130709 073500;1643.25;1643.75;1643;1643.5;1020
20130709 073600;1643.5;1644;1643.25;1644;974
20130709 073700;1643.75;1643.75;1643.5;1643.75;462
20130709 073800;1643.5;1643.75;1643.5;1643.75;220
20130709 073900;1643.75;1644;1643.5;1643.5;268
20130709 074000;1643.5;1644.25;1643.5;1644.25;278
20130709 074100;1644.25;1644.25;1644;1644;322
20130709 074200;1643.75;1644;1643.75;1644;185
20130709 074300;1644;1644;1643.75;1643.75;152
20130709 074400;1643.75;1644;1643.75;1643.75;81
20130709 074500;1643.75;1644;1643.75;1644;149
20130709 074600;1644.25;1644.25;1644;1644.25;293
20130709 074700;1644.25;1644.25;1643.75;1643.75;338
20130709 074800;1643.5;1643.75;1643.5;1643.75;156
20130709 074900;1643.5;1644;1643.5;1643.5;276
20130709 075000;1643.5;1643.75;1643.25;1643.25;635
20130709 075100;1643.25;1643.5;1643.25;1643.5;115
20130709 075200;1643.25;1643.25;1643;1643.25;346
20130709 075300;1643;1643.25;1643;1643.25;169
20130709 075400;1643.25;1643.5;1643.25;1643.25;201
20130709 075500;1643.25;1643.5;1643.25;1643.25;37
20130709 075600;1643.25;1643.5;1642.75;1643;472
20130709 075700;1642.75;1643.25;1642.75;1643.25;180
20130709 075800;1643.25;1643.5;1643;1643;257
20130709 075900;1643.25;1643.25;1643;1643.25;244
20130709 080000;1643.25;1643.75;1643.25;1643.5;198
20130709 080100;1643.75;1644;1643.75;1644;360
20130709 080200;1644;1644;1644;1644;146
20130709 080300;1644;1644.5;1644;1644.25;464
20130709 080400;1644.25;1644.5;1644.25;1644.5;1050
20130709 080500;1644.5;1644.5;1644.25;1644.5;786
20130709 080600;1644.5;1644.5;1644;1644;490
20130709 080700;1644;1644.25;1644;1644.25;185
20130709 080800;1644.25;1644.5;1644.25;1644.5;218
20130709 080900;1644.25;1644.5;1644.25;1644.25;174
20130709 081000;1644.5;1644.5;1644.25;1644.25;119
20130709 081100;1644.25;1644.25;1644;1644;37
20130709 081200;1644;1644.25;1643.75;1644;173
20130709 081300;1644;1644;1643.75;1643.75;49
20130709 081400;1644;1644.25;1644;1644.25;472
20130709 081500;1644.25;1644.25;1644;1644;103
20130709 081600;1644.25;1644.25;1644;1644;273
20130709 081700;1644;1644.5;1644;1644.5;231
20130709 081800;1644.5;1644.5;1644;1644;210
20130709 081900;1644;1644;1643.5;1643.5;411
20130709 082000;1643.75;1644;1643.5;1644;161
20130709 082100;1643.75;1644;1643.75;1644;118
20130709 082200;1643.75;1644;1643.75;1644;79
20130709 082300;1644;1644.25;1643.75;1644.25;54
20130709 082400;1644.25;1644.25;1644;1644;198
20130709 082500;1644;1644.5;1644;1644.5;182
20130709 082600;1644.25;1644.25;1644.25;1644.25;187
20130709 082700;1644.5;1644.5;1644.25;1644.5;356
20130709 082800;1644.5;1645;1644.25;1644.5;1478
20130709 082900;1644.25;1644.5;1644.25;1644.25;159
20130709 083000;1644.25;1644.5;1644;1644.25;109
20130709 083100;1644.25;1644.25;1643.75;1643.75;412
20130709 083200;1644;1644.25;1644;1644;234
20130709 083300;1644;1644.25;1644;1644;10
20130709 083400;1644.25;1644.5;1644.25;1644.25;254
20130709 083500;1644;1644.25;1643.75;1644;398
20130709 083600;1643.75;1643.75;1643.5;1643.75;509
20130709 083700;1643.75;1643.75;1643.75;1643.75;35
20130709 083800;1643.75;1643.75;1643.5;1643.75;35
20130709 083900;1643.5;1643.5;1643;1643.5;952
20130709 084000;1643.5;1643.75;1643.25;1643.75;390
20130709 084100;1643.5;1643.75;1643.5;1643.5;247
20130709 084200;1643.25;1643.5;1643;1643.25;152
20130709 084300;1643.25;1643.5;1643.25;1643.25;24
20130709 084400;1643.25;1643.25;1643;1643;87
20130709 084500;1643;1643.5;1643;1643.5;253
20130709 084600;1643.5;1643.5;1643;1643.25;120
20130709 084700;1643.5;1643.75;1643.5;1643.5;136
20130709 084800;1643.25;1643.5;1643.25;1643.25;240
20130709 084900;1643.25;1643.5;1643.25;1643.5;45
20130709 085000;1643.5;1643.5;1643.25;1643.25;23
20130709 085100;1643.25;1643.25;1643.25;1643.25;31
20130709 085200;1643.25;1643.25;1642.5;1642.5;448
20130709 085300;1642.5;1643;1642.5;1642.75;170
20130709 085400;1642.75;1643.25;1642.75;1643.25;121
20130709 085500;1643.25;1643.25;1642.75;1642.75;338
20130709 085600;1643;1643;1642.75;1643;26
20130709 085700;1642.75;1643.25;1642.75;1643;102
20130709 085800;1643;1643;1642.75;1643;242
20130709 085900;1643.25;1643.25;1643;1643;141
20130709 090000;1643;1643.25;1643;1643.25;58
20130709 090100;1643;1643.25;1643;1643;34
20130709 090200;1643.25;1643.25;1642.75;1643;124
20130709 090300;1643;1643;1642.75;1642.75;127
20130709 090400;1643;1643;1643;1643;1
20130709 090500;1643;1643;1642.75;1642.75;163
20130709 090600;1643;1643;1642.75;1643;183
20130709 090700;1642.75;1642.75;1642.5;1642.75;103
20130709 090800;1642.5;1642.75;1642.5;1642.75;236
20130709 090900;1642.5;1642.75;1642.5;1642.75;127
20130709 091000;1643;1643;1642.75;1642.75;151
20130709 091100;1642.75;1643;1642.75;1642.75;34
20130709 091200;1643;1643;1642.75;1642.75;248
20130709 091300;1642.75;1643;1642.75;1643;36
20130709 091400;1643;1643;1642.75;1643;52
20130709 091500;1643;1643;1642.75;1642.75;11
20130709 091600;1643;1643;1642.75;1643;228
20130709 091700;1643.25;1643.5;1643.25;1643.25;98
20130709 091800;1643.25;1643.25;1643;1643.25;306
20130709 091900;1643.25;1643.25;1643;1643;266
20130709 092000;1643;1643;1642.75;1643;10
20130709 092100;1642.75;1643;1642.75;1643;169
20130709 092200;1643;1643;1643;1643;86
20130709 092300;1643;1643;1642.75;1643;4
20130709 092400;1643;1643;1642.75;1643;83
20130709 092500;1642.75;1643;1642.75;1643;39
20130709 092600;1643;1643;1642.75;1642.75;133
20130709 092700;1642.75;1643;1642.75;1643;34
20130709 092800;1642.75;1642.75;1642.75;1642.75;64
20130709 092900;1642.75;1643;1642.75;1642.75;49
20130709 093000;1643;1643;1642.75;1643;26
20130709 093100;1642.75;1643.25;1642.75;1643.25;122
20130709 093200;1643.25;1643.25;1643;1643.25;61
20130709 093300;1643.25;1643.25;1642.75;1642.75;510
20130709 093400;1642.75;1643;1642.75;1643;205
20130709 093500;1642.75;1643;1642.75;1643;33
20130709 093600;1643;1643.25;1642.75;1643.25;447
20130709 093700;1643.25;1643.5;1643.25;1643.25;90
20130709 093800;1643.25;1643.5;1643;1643.25;184
20130709 093900;1643.25;1643.25;1642.75;1642.75;1073
20130709 094000;1642.75;1643;1642.5;1643;126
20130709 094100;1643;1643;1642.75;1642.75;75
20130709 094200;1643;1643;1642.75;1643;70
20130709 094300;1642.75;1643;1642.75;1643;654
20130709 094400;1643;1643;1642.75;1643;109
20130709 094500;1643;1643;1643;1643;24
20130709 094600;1643;1643;1642.5;1642.75;265
20130709 094700;1642.75;1643;1642.75;1642.75;258
20130709 094800;1642.75;1642.75;1642.5;1642.75;71
20130709 094900;1642.5;1642.75;1642.5;1642.75;35
20130709 095000;1642.5;1642.75;1642.5;1642.75;268
20130709 095100;1642.5;1642.75;1642.5;1642.75;14
20130709 095200;1642.75;1642.75;1642.5;1642.5;26
20130709 095300;1642.75;1642.75;1642.75;1642.75;19
20130709 095400;1642.75;1642.75;1642.5;1642.75;8
20130709 095500;1642.75;1642.75;1642.75;1642.75;7
20130709 095600;1642.75;1642.75;1642.5;1642.5;45
20130709 095700;1642.5;1642.75;1642.5;1642.5;15
20130709 095800;1642.5;1642.5;1642.25;1642.25;464
20130709 095900;1642;1642.25;1642;1642;336
20130709 100000;1642;1642.25;1641.75;1642.25;285
20130709 100100;1642;1642.5;1642;1642.5;122
20130709 100200;1642.25;1642.5;1642.25;1642.5;186
20130709 100300;1642.25;1642.25;1642.25;1642.25;209
20130709 100400;1642.5;1642.5;1642;1642;204
20130709 100500;1642.25;1642.5;1642.25;1642.25;251
20130709 100600;1642.25;1642.5;1641.75;1641.75;444
20130709 100700;1641.75;1641.75;1641.5;1641.75;253
20130709 100800;1641.5;1641.75;1641.25;1641.5;510
20130709 100900;1641.5;1641.5;1640.75;1641.25;1456
20130709 101000;1641.5;1641.5;1641.25;1641.5;446
20130709 101100;1641.5;1641.75;1641.5;1641.5;258
20130709 101200;1641.5;1642.25;1641.5;1642.25;363
20130709 101300;1642;1642;1642;1642;70
20130709 101400;1642;1642;1642;1642;178
20130709 101500;1642;1642.25;1642;1642;384
20130709 101600;1642;1642.25;1642;1642;238
20130709 101700;1642;1642.5;1642;1642.5;220
20130709 101800;1642.5;1642.5;1642;1642;137
20130709 101900;1641.75;1642;1641.75;1642;391
20130709 102000;1642;1642;1641.75;1642;107
20130709 102100;1642;1642;1641.25;1641.25;438
20130709 102200;1641.5;1641.75;1641.25;1641.75;134
20130709 102300;1641.75;1641.75;1641.5;1641.75;209
20130709 102400;1641.75;1641.75;1641.5;1641.5;31
20130709 102500;1641.5;1641.75;1641.5;1641.5;183
20130709 102600;1641.5;1641.75;1641.5;1641.5;319
20130709 102700;1641.5;1641.75;1641.5;1641.75;23
20130709 102800;1641.5;1641.5;1641.25;1641.25;78
20130709 102900;1641.5;1641.5;1641.25;1641.25;16
20130709 103000;1641.25;1641.5;1641.25;1641.25;66
20130709 103100;1641.5;1641.75;1641.25;1641.75;132
20130709 103200;1641.75;1641.75;1641.75;1641.75;437
20130709 103300;1641.75;1642;1641.75;1641.75;425
20130709 103400;1642;1642;1641.75;1641.75;111
20130709 103500;1641.75;1642.25;1641.75;1642;300
20130709 103600;1641.75;1642;1641.75;1642;88
20130709 103700;1642;1642;1642;1642;24
20130709 103800;1642;1642;1641.75;1641.75;145
20130709 103900;1641.75;1641.75;1641.25;1641.5;131
20130709 104000;1641.25;1641.75;1641.25;1641.5;370
20130709 104100;1641.5;1641.5;1641.25;1641.5;644
20130709 104200;1641.25;1641.25;1640.75;1641;1091
20130709 104300;1641.25;1641.25;1641;1641.25;1358
20130709 104400;1641;1641.5;1640.75;1640.75;552
20130709 104500;1640.75;1640.75;1640.5;1640.75;501
20130709 104600;1640.75;1641;1640.5;1640.75;624
20130709 104700;1640.75;1640.75;1640.5;1640.5;243
20130709 104800;1640.5;1640.75;1640.25;1640.5;402
20130709 104900;1640.75;1640.75;1640.5;1640.5;168
20130709 105000;1640.5;1640.5;1640.25;1640.5;80
20130709 105100;1640.25;1640.5;1640.25;1640.25;291
20130709 105200;1640.25;1640.25;1640;1640;286
20130709 105300;1640;1640;1639.25;1639.25;2199
20130709 105400;1639.5;1639.75;1639;1639.25;1507
20130709 105500;1639.25;1639.5;1639;1639.25;446
20130709 105600;1639;1639.25;1639;1639;119
20130709 105700;1639.25;1639.5;1639;1639;1059
20130709 105800;1639;1639.25;1639;1639.25;209
20130709 105900;1639.25;1640;1639.25;1639.75;941
20130709 110000;1640;1640.5;1640;1640.25;868
20130709 110100;1640.25;1640.75;1640.25;1640.5;715
20130709 110200;1640.5;1640.5;1640.25;1640.5;318
20130709 110300;1640.5;1640.75;1640.25;1640.5;286
20130709 110400;1640.75;1640.75;1640.5;1640.5;8
20130709 110500;1640.5;1641;1640.5;1640.5;418
20130709 110600;1640.75;1640.75;1640.25;1640.5;212
20130709 110700;1640.5;1640.75;1640.5;1640.5;67
20130709 110800;1640.5;1640.75;1640.25;1640.5;244
20130709 110900;1640.5;1641.25;1640.5;1641;763
20130709 111000;1641;1641.5;1641;1641.25;244
20130709 111100;1641;1641.25;1640.75;1641.25;407
20130709 111200;1641.25;1641.5;1641;1641;407
20130709 111300;1641.25;1641.25;1641;1641;333
20130709 111400;1641;1641.25;1641;1641.25;240
20130709 111500;1641;1641.25;1641;1641;27
20130709 111600;1641;1641.25;1641;1641;156
20130709 111700;1641.25;1641.25;1640.75;1641;318
20130709 111800;1641;1641.25;1640.5;1640.5;571
20130709 111900;1640.5;1640.75;1640.25;1640.5;681
20130709 112000;1640.5;1640.5;1640.5;1640.5;292
20130709 112100;1640.5;1640.75;1640.5;1640.5;309
20130709 112200;1640.5;1640.75;1640.5;1640.5;73
20130709 112300;1640.75;1640.75;1640.5;1640.75;31
20130709 112400;1640.75;1641.25;1640.75;1641;290
20130709 112500;1641;1641.25;1641;1641.25;173
20130709 112600;1641.25;1641.5;1641;1641.25;266
20130709 112700;1641.5;1641.75;1641.25;1641.5;415
20130709 112800;1641.5;1641.5;1641.25;1641.25;26
20130709 112900;1641.5;1641.5;1641.25;1641.25;174
20130709 113000;1641.25;1641.75;1641.25;1641.75;262
20130709 113100;1641.5;1641.5;1641.25;1641.5;131
20130709 113200;1641.5;1641.75;1641.5;1641.5;170
20130709 113300;1641.5;1641.5;1641.25;1641.25;270
20130709 113400;1641.5;1641.75;1641.25;1641.25;190
20130709 113500;1641.5;1641.5;1641.25;1641.5;92
20130709 113600;1641.5;1641.5;1641.25;1641.5;245
20130709 113700;1641.5;1641.5;1641.25;1641.5;22
20130709 113800;1641.25;1641.5;1641.25;1641.5;8
20130709 113900;1641.25;1641.5;1641.25;1641.25;265
